# Simulated BNS merger with GW detection; this is based on Patricelli et al . 2016, 2018
#run	MergerID	RA	Dec	Distance	redshift	theta	n det	SNR	90%C.R.	50%C.R.
# 
run0647	MergerID000117	126.960	1.818	8.407722e+04	0.019	45.331	2	22.750	163.961	47.738
run0647	MergerID000193	76.524	-8.343	1.099494e+05	0.025	57.973	2	13.400	112.993	28.133
run0647	MergerID000206	-9.630	-31.445	1.050851e+05	0.024	32.520	2	28.170	123.920	26.185
run0647	MergerID000234	-65.715	12.105	2.183782e+05	0.049	6.955	2	12.200	339.743	72.940
run0647	MergerID000241	-27.506	10.124	8.381093e+04	0.019	68.350	2	15.460	100.932	26.720
run0647	MergerID000315	-75.566	-53.024	1.418598e+05	0.032	11.004	2	16.140	194.795	46.882
run0647	MergerID000398	-51.669	36.887	1.212408e+05	0.027	14.827	2	18.120	49.410	12.560
run0647	MergerID000435	173.157	38.378	1.823256e+05	0.041	54.136	2	12.990	3627.060	865.417
run0648	MergerID000064	-153.638	22.492	1.631695e+05	0.037	22.972	2	16.120	86.031	23.300
run0648	MergerID000079	-15.316	-61.832	7.236684e+04	0.016	36.071	2	36.030	14.795	3.679
run0648	MergerID000129	144.362	12.817	9.680861e+04	0.022	61.956	2	20.650	147.637	28.126
run0648	MergerID000152	179.283	71.448	1.051690e+05	0.024	45.301	2	20.340	64.541	13.578
run0648	MergerID000156	-157.147	15.183	1.635995e+05	0.037	17.272	2	18.920	79.130	18.219
run0648	MergerID000163	150.426	12.768	2.772039e+05	0.063	13.785	2	12.060	2859.159	428.827
run0648	MergerID000173	-36.128	21.728	1.057203e+05	0.024	41.074	2	16.400	80.185	21.933
run0648	MergerID000199	81.870	-26.940	1.889981e+05	0.043	6.622	2	13.880	132.031	40.716
run0648	MergerID000273	19.154	-64.604	6.595716e+04	0.015	52.862	2	28.140	24.992	4.736
run0648	MergerID000289	65.705	-48.750	2.280518e+05	0.052	26.255	2	12.110	119.390	32.034
run0648	MergerID000330	-78.024	-13.426	7.989190e+04	0.018	52.787	2	19.160	42.738	10.341
run0648	MergerID000340	-160.633	-33.239	4.883167e+04	0.011	83.995	2	18.690	134.549	29.674
run0648	MergerID000353	15.746	-37.247	1.155249e+05	0.026	68.288	2	12.160	195.831	46.355
run0648	MergerID000393	36.049	-54.453	2.419105e+05	0.055	9.388	2	13.690	188.795	51.426
run0648	MergerID000421	28.818	83.551	1.393089e+05	0.032	56.786	2	12.290	210.466	46.204
run0649	MergerID000018	-112.526	41.648	1.362939e+05	0.031	56.118	2	13.420	92.368	24.618
run0649	MergerID000045	-143.808	26.315	6.060105e+04	0.014	83.254	2	12.180	301.424	46.581
run0649	MergerID000109	26.180	67.860	1.824539e+05	0.041	12.482	2	12.990	153.925	40.601
run0649	MergerID000238	-165.034	-60.587	1.075485e+05	0.024	48.850	2	14.400	83.208	19.255
run0649	MergerID000274	141.643	23.464	2.089086e+05	0.047	22.703	2	13.480	427.200	107.312
run0649	MergerID000299	168.856	61.679	1.552154e+05	0.035	27.541	2	17.210	70.468	17.176
run0649	MergerID000302	-93.105	-29.772	5.148248e+04	0.012	27.297	2	26.000	8.053	1.993
run0649	MergerID000321	157.613	37.213	1.048653e+05	0.024	46.736	2	23.530	163.469	29.661
run0649	MergerID000392	74.997	24.673	6.056298e+04	0.014	38.557	2	17.830	149.643	26.343
run0649	MergerID000394	50.889	15.383	6.222272e+04	0.014	23.148	2	21.710	64.026	12.786
run0649	MergerID000395	-95.934	66.364	9.691211e+04	0.022	23.603	2	24.400	19.213	4.829
run0649	MergerID000416	28.268	30.647	5.922860e+04	0.013	54.086	2	18.220	132.681	22.251
run0649	MergerID000425	35.195	-54.453	2.063040e+05	0.047	33.691	2	13.890	170.622	39.132
run0650	MergerID000017	33.324	49.874	1.228198e+05	0.028	44.653	2	12.100	198.785	50.718
run0650	MergerID000282	-25.761	33.143	1.525679e+05	0.035	30.047	2	13.050	61.124	16.451
run0650	MergerID000340	-145.230	55.570	1.486523e+05	0.034	40.049	2	14.120	140.601	37.886
run0650	MergerID000419	173.834	32.456	1.132849e+05	0.026	14.882	2	30.470	44.404	12.199
run0651	MergerID000020	161.512	15.217	1.889428e+05	0.043	54.764	2	12.280	956.401	210.820
run0651	MergerID000056	68.585	-63.702	1.768247e+05	0.040	37.964	2	13.780	75.094	20.153
run0651	MergerID000072	70.125	-33.549	1.384658e+05	0.031	61.192	2	12.660	194.808	34.611
run0651	MergerID000129	26.042	-25.858	1.734398e+05	0.039	50.190	2	12.220	311.571	64.445
run0651	MergerID000174	-139.234	17.972	2.494057e+05	0.056	32.140	2	12.540	253.585	70.999
run0651	MergerID000207	93.961	5.076	8.824229e+04	0.020	7.342	2	23.550	38.321	10.485
run0651	MergerID000229	-126.838	-55.927	1.218752e+05	0.028	39.367	2	13.740	197.752	52.626
run0651	MergerID000287	22.693	-44.188	1.577534e+05	0.036	8.633	2	20.090	64.576	13.261
run0651	MergerID000296	-71.517	-7.946	1.724948e+05	0.039	34.468	2	12.170	337.993	65.606
run0651	MergerID000316	-1.268	2.224	9.276309e+04	0.021	55.367	2	18.750	144.893	39.473
run0651	MergerID000435	10.618	-27.479	2.001263e+05	0.045	32.365	2	14.780	128.992	35.103
run0651	MergerID000446	147.252	11.223	1.034814e+05	0.023	85.713	2	15.920	264.063	71.012
run0651	MergerID000451	87.200	-55.778	1.334805e+05	0.030	55.326	2	12.400	209.741	56.088
run0651	MergerID000483	178.020	45.902	1.774227e+05	0.040	53.707	2	12.760	228.078	55.318
run0652	MergerID000003	147.658	9.230	1.883250e+05	0.043	29.339	2	14.060	264.574	66.186
run0652	MergerID000008	120.130	-21.862	2.034175e+05	0.046	16.649	2	12.510	252.362	59.764
run0652	MergerID000230	-17.222	-25.040	1.671144e+05	0.038	38.788	2	17.140	778.458	202.021
run0652	MergerID000261	153.394	19.776	1.648988e+05	0.037	67.150	2	12.160	1231.296	263.223
run0652	MergerID000272	152.968	-21.299	1.257010e+05	0.028	48.704	2	14.150	296.166	63.573
run0652	MergerID000307	95.629	-29.719	1.186482e+05	0.027	6.866	2	23.580	40.440	10.835
run0652	MergerID000395	59.762	46.574	1.126385e+05	0.025	16.195	2	15.540	150.988	41.312
run0652	MergerID000409	27.755	53.944	5.868064e+04	0.013	68.300	2	17.120	86.342	20.507
run0652	MergerID000453	132.176	60.460	1.474135e+05	0.033	47.295	2	14.390	773.796	72.933
run0653	MergerID000019	-174.365	48.319	1.674512e+05	0.038	48.735	2	14.950	106.603	28.697
run0653	MergerID000037	-125.895	-40.485	1.196987e+05	0.027	7.141	2	13.180	206.450	50.341
run0653	MergerID000078	177.411	5.968	2.623635e+05	0.059	5.852	2	12.040	379.728	85.883
run0653	MergerID000095	-159.171	38.842	2.420024e+05	0.055	10.856	2	14.530	160.787	41.575
run0653	MergerID000260	-85.955	3.601	1.582972e+05	0.036	29.642	2	13.790	114.078	33.782
run0653	MergerID000263	168.136	10.276	1.036319e+05	0.023	24.023	2	27.000	85.569	26.366
run0653	MergerID000298	-65.247	-72.961	2.056825e+05	0.047	20.833	2	12.290	332.632	66.921
run0653	MergerID000359	-26.917	59.330	1.326881e+05	0.030	35.945	2	12.740	85.218	18.999
run0653	MergerID000407	115.751	1.607	1.154754e+05	0.026	37.554	2	20.010	70.707	17.376
run0653	MergerID000466	13.268	53.273	7.272074e+04	0.016	10.956	2	26.750	11.865	3.508
run0654	MergerID000027	-163.711	39.912	9.061798e+04	0.020	46.647	2	26.790	29.931	8.337
run0654	MergerID000065	11.304	-9.835	2.209857e+05	0.050	38.011	2	12.270	621.169	109.698
run0654	MergerID000147	155.222	27.583	1.284723e+05	0.029	59.350	2	17.150	190.818	52.567
run0654	MergerID000228	106.418	17.785	1.360496e+05	0.031	28.417	2	16.260	160.108	27.877
run0654	MergerID000310	-97.633	14.528	8.611050e+04	0.019	40.557	2	21.810	46.138	14.006
run0654	MergerID000329	-48.125	-10.560	8.618860e+04	0.019	53.375	2	21.420	131.471	36.926
run0654	MergerID000367	31.363	-4.189	2.666973e+04	0.006	64.738	2	38.970	23.699	4.451
run0654	MergerID000397	-37.983	1.151	1.019206e+05	0.023	19.825	2	26.300	79.307	22.805
run0654	MergerID000404	-10.777	-64.821	1.003592e+05	0.023	44.045	2	22.090	37.549	9.129
run0655	MergerID000014	-16.951	21.855	1.410987e+05	0.032	24.938	2	16.170	218.767	58.170
run0655	MergerID000050	175.235	10.840	1.505481e+05	0.034	10.502	2	22.710	161.780	46.997
run0655	MergerID000099	-43.088	64.578	5.919519e+04	0.013	60.762	2	23.090	18.611	4.844
run0655	MergerID000151	-169.545	14.434	1.073405e+05	0.024	37.934	2	22.000	69.763	20.569
run0655	MergerID000180	123.005	80.636	9.173059e+04	0.021	59.270	2	16.580	92.768	23.897
run0655	MergerID000206	-120.486	41.090	7.904972e+04	0.018	68.312	2	14.360	79.808	17.724
run0655	MergerID000258	65.874	50.759	1.252701e+05	0.028	14.566	2	15.490	167.518	36.057
run0655	MergerID000259	117.617	79.041	2.009096e+05	0.045	6.773	2	12.090	352.044	79.221
run0655	MergerID000299	69.961	-1.291	1.255441e+05	0.028	37.731	2	15.170	142.519	43.207
run0655	MergerID000319	154.345	-7.082	2.199635e+05	0.050	28.670	2	14.350	275.616	71.314
run0655	MergerID000325	178.743	7.744	2.015503e+05	0.046	32.845	2	14.770	549.134	107.967
run0655	MergerID000359	-117.252	37.594	1.344904e+05	0.030	44.219	2	14.980	107.862	34.844
run0655	MergerID000415	65.341	-59.539	1.866095e+05	0.042	42.629	2	12.680	90.342	23.838
run0655	MergerID000431	-28.003	-12.074	1.781348e+05	0.040	41.246	2	14.330	391.714	108.898
run0655	MergerID000445	-159.534	10.011	1.214766e+05	0.027	59.319	2	13.810	149.076	38.844
run0656	MergerID000029	-140.260	39.231	1.548131e+05	0.035	52.406	2	14.940	126.435	33.700
run0656	MergerID000085	-173.248	37.562	2.516718e+05	0.057	19.060	2	13.130	206.391	50.964
run0656	MergerID000101	-7.429	21.915	1.062601e+05	0.024	32.685	2	19.040	162.239	20.664
run0656	MergerID000145	141.823	22.576	1.105696e+05	0.025	68.445	2	16.680	722.120	158.535
run0656	MergerID000197	-159.605	43.868	1.767833e+05	0.040	54.822	2	12.160	216.748	59.950
run0656	MergerID000259	-105.345	-65.995	1.139919e+05	0.026	51.275	2	13.380	204.493	52.161
run0656	MergerID000362	96.951	-3.549	1.316344e+05	0.030	42.892	2	15.290	93.185	27.103
run0656	MergerID000462	-10.707	-36.415	1.776024e+05	0.040	38.589	2	14.890	265.899	60.967
run0657	MergerID000004	-84.140	-80.852	1.327577e+05	0.030	49.004	2	12.390	263.561	59.462
run0657	MergerID000057	46.790	-69.193	1.255323e+05	0.028	51.965	2	14.330	100.974	18.701
run0657	MergerID000076	102.339	-34.477	9.761486e+04	0.022	45.753	2	19.910	49.502	13.101
run0657	MergerID000102	19.641	-58.067	2.372005e+05	0.054	19.329	2	12.880	197.647	51.846
run0657	MergerID000123	-114.975	29.816	1.663186e+05	0.038	39.062	2	13.830	86.716	25.061
run0657	MergerID000176	-1.058	-17.965	2.053629e+05	0.046	13.150	2	17.840	140.172	35.499
run0657	MergerID000304	14.384	-39.182	2.108030e+05	0.048	43.528	2	12.770	169.508	40.696
run0657	MergerID000318	131.746	-34.974	1.472584e+05	0.033	13.990	2	13.190	182.091	35.227
run0657	MergerID000382	-102.001	30.553	1.343171e+05	0.030	31.990	2	18.770	83.936	16.927
run0657	MergerID000410	-17.006	30.290	1.549529e+05	0.035	37.849	2	12.940	243.149	33.873
run0657	MergerID000424	-86.942	22.934	1.166934e+05	0.026	34.702	2	18.740	66.603	18.543
run0657	MergerID000456	-157.064	6.102	1.637107e+05	0.037	42.033	2	12.050	1897.643	177.209
run0658	MergerID000040	174.693	48.679	8.127079e+04	0.018	58.301	2	24.150	64.724	16.865
run0658	MergerID000054	-159.858	74.582	1.536985e+05	0.035	11.276	2	19.780	58.877	12.677
run0658	MergerID000057	-2.230	-0.921	1.790044e+05	0.040	43.144	2	12.100	499.498	150.876
run0658	MergerID000062	30.725	-31.952	1.793938e+05	0.041	48.700	2	12.290	281.744	56.905
run0658	MergerID000084	-147.025	50.192	1.369095e+05	0.031	6.106	2	23.900	47.436	12.983
run0658	MergerID000120	61.061	0.309	6.837739e+04	0.015	76.681	2	12.580	113.508	30.126
run0658	MergerID000149	109.484	-33.380	1.884883e+05	0.043	33.454	2	12.440	256.683	54.266
run0658	MergerID000171	154.133	55.680	1.459963e+05	0.033	55.779	2	12.870	1370.016	105.423
run0658	MergerID000185	-71.515	-65.212	1.848418e+05	0.042	19.204	2	13.760	415.621	92.191
run0658	MergerID000235	47.587	54.489	1.201805e+05	0.027	17.228	2	15.480	171.301	45.112
run0658	MergerID000260	79.223	7.739	3.180323e+04	0.007	3.658	2	59.370	12.003	2.120
run0658	MergerID000272	53.040	50.819	9.028290e+03	0.002	87.214	2	101.180	5.814	1.634
run0658	MergerID000289	87.131	76.113	1.488050e+05	0.034	31.299	2	13.710	270.161	54.790
run0658	MergerID000312	117.323	77.724	1.622211e+05	0.037	37.668	2	13.540	177.248	43.037
run0658	MergerID000347	-7.725	-55.661	2.518613e+05	0.057	20.752	2	12.780	570.625	79.087
run0658	MergerID000348	62.641	-44.897	1.174026e+05	0.027	48.076	2	18.460	38.840	10.614
run0658	MergerID000374	9.432	-54.558	2.492319e+05	0.056	13.788	2	12.300	230.294	44.506
run0658	MergerID000380	-176.898	15.486	2.192700e+05	0.050	34.315	2	14.090	174.639	45.069
run0659	MergerID000169	84.597	72.502	1.147547e+05	0.026	16.740	2	19.320	92.657	23.851
run0659	MergerID000176	-34.807	-79.394	1.097277e+05	0.025	50.943	2	15.280	118.026	30.329
run0659	MergerID000253	23.917	-9.277	2.227640e+05	0.050	30.017	2	12.270	425.351	76.323
run0659	MergerID000255	46.458	84.751	1.327233e+05	0.030	22.217	2	20.220	57.309	10.820
run0659	MergerID000278	33.328	-9.926	1.342425e+05	0.030	57.155	2	12.320	261.070	56.849
run0659	MergerID000293	162.551	7.674	1.014686e+05	0.023	50.506	2	21.170	127.491	39.358
run0659	MergerID000411	0.006	-59.679	2.466998e+05	0.056	31.244	2	12.720	219.243	40.965
run0659	MergerID000420	56.955	-42.996	1.928081e+05	0.044	23.508	2	14.690	77.399	19.514
run0659	MergerID000422	160.774	-0.043	1.618471e+05	0.037	52.063	2	15.070	308.139	72.481
run0660	MergerID000001	-81.942	5.536	1.323172e+05	0.030	29.736	2	16.260	78.746	23.133
run0660	MergerID000029	-68.573	-79.046	2.312470e+05	0.052	34.679	2	12.260	274.016	70.304
run0660	MergerID000036	152.366	26.201	1.668139e+05	0.038	59.509	2	13.190	1057.772	102.433
run0660	MergerID000041	-85.572	15.013	1.380330e+05	0.031	41.013	2	13.900	131.582	40.119
run0660	MergerID000087	-109.211	14.843	2.679494e+04	0.006	80.704	2	20.980	97.342	18.053
run0660	MergerID000094	45.208	-14.841	1.850620e+05	0.042	34.405	2	12.040	339.035	76.179
run0660	MergerID000178	141.779	-22.599	6.815436e+04	0.015	79.956	2	15.160	189.553	48.013
run0660	MergerID000231	9.120	-13.202	2.130971e+05	0.048	46.627	2	12.150	1396.988	64.563
run0660	MergerID000334	53.891	-6.770	1.320287e+05	0.030	37.355	2	13.160	339.976	78.097
run0660	MergerID000347	-3.102	-48.029	1.347347e+05	0.030	16.999	2	23.210	83.929	17.796
run0660	MergerID000394	178.669	38.534	1.904789e+05	0.043	12.069	2	18.820	104.977	28.366
run0660	MergerID000397	31.700	-32.088	1.955715e+05	0.044	2.418	2	16.770	112.757	30.008
run0660	MergerID000416	40.863	-12.508	1.509450e+05	0.034	11.795	2	18.390	99.466	24.061
run0660	MergerID000444	-171.377	26.203	1.816944e+05	0.041	32.063	2	17.970	75.704	21.228
run0661	MergerID000079	-5.810	-55.961	2.749651e+05	0.062	24.070	2	12.020	1219.494	133.513
run0661	MergerID000170	152.381	57.710	1.854196e+05	0.042	13.026	2	16.420	153.505	28.490
run0661	MergerID000179	-36.222	35.318	6.849333e+04	0.015	25.427	2	27.980	13.743	3.418
run0661	MergerID000213	51.424	-38.272	1.612553e+05	0.036	45.082	2	13.730	140.169	30.247
run0661	MergerID000278	-135.105	33.705	1.810646e+05	0.041	10.441	2	18.450	80.244	19.058
run0661	MergerID000294	18.664	-36.731	2.569229e+05	0.058	9.377	2	13.280	180.684	46.535
run0661	MergerID000379	-147.353	36.891	8.131659e+04	0.018	53.111	2	24.510	44.424	9.529
run0661	MergerID000388	18.712	27.509	8.665099e+04	0.020	35.105	2	19.350	178.996	27.611
run0661	MergerID000426	30.947	-5.355	1.809545e+05	0.041	30.905	2	13.250	236.176	55.400
run0662	MergerID000017	-83.974	51.827	4.502667e+04	0.010	41.675	2	40.730	8.913	2.213
run0662	MergerID000038	120.583	-5.506	9.802057e+04	0.022	69.912	2	15.480	389.760	92.571
run0662	MergerID000110	5.120	-43.451	1.911478e+05	0.043	41.330	2	14.410	110.882	29.916
run0662	MergerID000115	-94.624	8.701	1.464169e+05	0.033	42.534	2	14.340	140.024	40.122
run0662	MergerID000143	-51.706	73.648	1.516575e+05	0.034	9.199	2	14.620	68.239	14.871
run0662	MergerID000149	-40.063	-22.435	9.998762e+04	0.023	64.661	2	15.340	573.631	136.805
run0662	MergerID000210	-2.097	-49.376	1.857969e+05	0.042	46.843	2	13.520	294.346	48.827
run0662	MergerID000239	101.159	-54.273	1.384725e+05	0.031	14.642	2	15.440	101.463	23.323
run0662	MergerID000245	55.912	-39.967	1.698162e+05	0.038	20.537	2	17.530	49.033	13.157
run0662	MergerID000260	67.443	-64.894	2.138526e+05	0.048	12.870	2	13.310	68.897	17.458
run0662	MergerID000263	122.727	-34.082	1.299339e+05	0.029	21.354	2	16.050	107.971	24.362
run0662	MergerID000283	130.458	13.109	2.792692e+05	0.063	8.844	2	12.090	638.663	146.457
run0662	MergerID000360	-158.444	28.943	1.436772e+05	0.032	65.679	2	12.640	272.272	65.176
run0662	MergerID000362	54.146	0.697	1.516808e+05	0.034	13.925	2	14.090	111.872	22.799
run0662	MergerID000363	104.911	60.191	7.237190e+04	0.016	47.982	2	22.540	45.089	8.927
run0662	MergerID000393	179.287	11.937	1.684007e+05	0.038	14.539	2	20.450	146.706	42.207
run0662	MergerID000409	-25.151	-3.677	5.617188e+04	0.013	10.582	2	53.800	19.189	5.277
run0663	MergerID000065	-1.796	-14.651	1.482054e+05	0.034	38.195	2	17.830	128.176	34.506
run0663	MergerID000076	53.325	-22.544	9.050353e+04	0.020	35.587	2	27.070	29.981	6.028
run0663	MergerID000080	21.903	-23.568	1.486621e+05	0.034	51.102	2	15.380	112.685	26.838
run0663	MergerID000162	98.125	47.649	9.863949e+04	0.022	45.998	2	14.260	456.930	80.244
run0663	MergerID000164	10.877	-50.057	2.549732e+05	0.058	6.947	2	14.180	128.641	29.044
run0663	MergerID000194	48.085	-26.240	2.043054e+05	0.046	33.777	2	13.120	215.433	50.938
run0663	MergerID000221	136.338	-1.435	5.669965e+04	0.013	6.868	2	48.080	30.121	7.704
run0663	MergerID000250	78.777	-35.271	3.820868e+04	0.009	59.292	2	44.170	17.918	6.037
run0663	MergerID000260	163.275	1.927	1.917963e+05	0.043	37.017	2	12.880	276.665	67.878
run0663	MergerID000292	-172.838	26.906	2.214055e+05	0.050	29.405	2	15.810	317.489	76.336
run0663	MergerID000297	129.054	-7.950	4.332431e+04	0.010	47.286	2	43.250	45.176	11.074
run0663	MergerID000333	6.582	-22.456	2.234091e+05	0.051	30.389	2	14.810	167.095	44.286
run0663	MergerID000342	-22.039	1.625	2.207544e+05	0.050	40.961	2	12.130	330.092	80.992
run0663	MergerID000348	61.994	-53.526	1.964745e+05	0.044	27.323	2	12.290	94.119	24.307
run0663	MergerID000352	122.054	-11.461	1.432031e+05	0.032	11.807	2	18.550	146.335	40.571
run0663	MergerID000404	177.413	-59.877	5.602862e+04	0.013	63.874	2	19.110	30.656	9.005
run0664	MergerID000040	-5.970	-62.086	7.821824e+04	0.018	58.126	2	23.070	38.532	8.909
run0664	MergerID000051	-154.180	38.308	2.409935e+05	0.055	23.616	2	13.970	144.339	29.487
run0664	MergerID000064	174.126	34.088	1.281100e+05	0.029	7.501	2	27.630	69.550	22.218
run0664	MergerID000093	8.574	-84.816	1.538920e+05	0.035	30.297	2	16.220	117.386	19.337
run0664	MergerID000117	-95.278	61.104	1.659987e+05	0.038	30.331	2	13.620	130.372	27.782
run0664	MergerID000131	142.129	37.354	1.588857e+05	0.036	28.404	2	18.330	382.780	81.123
run0664	MergerID000163	4.444	-42.830	2.145377e+05	0.049	43.643	2	12.820	183.343	42.263
run0664	MergerID000215	163.978	19.999	6.502126e+04	0.015	70.389	2	28.060	108.246	30.378
run0664	MergerID000265	-30.077	-54.299	1.626201e+05	0.037	10.175	2	19.870	117.272	24.500
run0664	MergerID000266	-109.658	74.097	1.746839e+05	0.040	38.871	2	12.100	98.627	22.999
run0664	MergerID000295	-56.538	-54.307	8.524104e+04	0.019	29.401	2	28.140	68.701	15.763
run0664	MergerID000350	112.173	-60.395	1.462360e+05	0.033	8.645	2	14.110	117.291	23.907
run0664	MergerID000385	-72.810	-60.799	1.714468e+05	0.039	27.363	2	12.480	2195.159	174.665
run0665	MergerID000019	121.810	-23.803	1.401212e+05	0.032	62.321	2	12.180	195.008	48.459
run0665	MergerID000020	96.227	-26.987	9.424976e+04	0.021	9.155	2	28.160	25.589	7.142
run0665	MergerID000096	-65.034	21.435	7.124989e+04	0.016	57.633	2	20.460	50.790	13.606
run0665	MergerID000153	72.373	-49.678	1.416330e+05	0.032	33.861	2	16.460	64.672	16.868
run0665	MergerID000176	-90.582	6.161	9.269074e+04	0.021	42.928	2	19.400	59.314	18.340
run0665	MergerID000333	-179.966	-39.348	1.366773e+05	0.031	42.189	2	13.430	317.414	47.148
run0665	MergerID000349	40.684	-24.216	1.318225e+05	0.030	23.240	2	20.490	95.017	20.609
run0665	MergerID000414	-93.336	-62.064	1.422710e+05	0.032	33.868	2	13.580	205.932	38.401
run0665	MergerID000432	-160.958	11.452	1.891829e+05	0.043	27.223	2	12.670	5325.790	1137.977
run0666	MergerID000011	168.397	19.175	1.923528e+05	0.044	24.942	2	16.050	983.521	186.113
run0666	MergerID000045	-175.626	6.268	1.666113e+05	0.038	43.311	2	16.370	343.769	86.133
run0666	MergerID000120	118.845	-3.791	1.463872e+05	0.033	29.349	2	14.750	136.044	36.155
run0666	MergerID000147	-23.712	-2.630	1.387627e+05	0.031	60.979	2	13.140	472.640	127.350
run0666	MergerID000259	44.665	-39.180	1.519088e+05	0.034	41.000	2	15.550	123.825	33.673
run0666	MergerID000261	126.181	73.398	1.328092e+05	0.030	35.706	2	18.040	62.491	12.996
run0666	MergerID000274	83.334	-36.980	6.758766e+04	0.015	27.764	2	36.700	19.295	3.873
run0666	MergerID000318	105.212	-41.802	1.676607e+05	0.038	15.747	2	14.420	160.344	32.001
run0666	MergerID000355	-125.149	71.994	9.999205e+04	0.023	38.360	2	23.600	18.355	4.574
run0666	MergerID000443	-125.581	19.400	1.118433e+05	0.025	44.802	2	15.080	69.173	18.471
run0666	MergerID000461	78.193	-44.451	1.082532e+05	0.024	15.517	2	24.120	43.327	8.635
